Signal1,Signal2,Signal3,Signal4,Signal5,Signal6,entity,timestamp
60.45591,42.320896,56.82932,1.3842984,11.084458,6.2394032,Equipment1,2018-03-19 22:22:00
60.410133,42.484932,56.737762,1.3623254,13.440146,6.5106816,Equipment1,2018-03-19 22:23:00
60.379612,42.721447,56.93613,1.3797208,13.159991,6.5700235,Equipment1,2018-03-19 22:24:00
60.379612,42.62608,57.04803,1.3723965,13.204852,6.595456,Equipment1,2018-03-19 22:25:00
60.3847,42.721447,57.10398,1.3788052,12.916457,6.6802306,Equipment1,2018-03-19 22:26:00
60.3847,42.79011,57.18028,1.3705653,13.206683,6.5445914,Equipment1,2018-03-19 22:27:00
60.3847,42.82826,57.154846,1.3769741,12.953078,6.629366,Equipment1,2018-03-19 22:28:00
60.3847,42.86259,57.18028,1.3723965,13.218585,6.637843,Equipment1,2018-03-19 22:29:00
60.394875,42.816814,57.185364,1.3778896,12.939345,6.629366,Equipment1,2018-03-19 22:30:00
60.39996,42.912186,57.210796,1.373312,12.978714,6.5530686,Equipment1,2018-03-19 22:31:00
60.394875,42.946518,57.21588,1.3778896,12.834058,6.629366,Equipment1,2018-03-19 22:32:00
60.420303,42.736706,57.256573,1.375143,12.429389,6.5276365,Equipment1,2018-03-19 22:33:00
60.44065,42.656597,57.27183,1.3925383,12.783704,6.612411,Equipment1,2018-03-19 22:34:00
60.45591,42.57267,56.834404,1.3916228,11.668574,6.2224483,Equipment1,2018-03-19 22:35:00
60.481342,42.408638,56.32068,1.3907073,11.705195,6.2054935,Equipment1,2018-03-19 22:36:00
60.486427,42.370487,56.163002,1.3916228,11.803159,6.1885386,Equipment1,2018-03-19 22:37:00
60.491516,42.29038,56.071445,1.3916228,11.921264,6.2394032,Equipment1,2018-03-19 22:38:00
60.486427,42.248417,56.015495,1.3916228,11.8461895,6.2224483,Equipment1,2018-03-19 22:39:00
60.501686,42.18738,55.990063,1.3925383,11.723507,6.1885386,Equipment1,2018-03-19 22:40:00
60.51186,42.09964,56.000237,1.3916228,11.581597,6.273313,Equipment1,2018-03-19 22:41:00
60.522034,42.046234,56.020584,1.3925383,11.410392,6.1546288,Equipment1,2018-03-19 22:42:00
60.532204,41.950867,56.030754,1.3925383,11.30602,6.103764,Equipment1,2018-03-19 22:43:00
60.547466,41.89746,56.0511,1.3925383,11.2968645,6.2224483,Equipment1,2018-03-19 22:44:00
60.55255,41.89746,56.056187,1.3916228,11.356375,6.2054935,Equipment1,2018-03-19 22:45:00
60.55255,41.882202,56.035843,1.3916228,11.43328,6.197016,Equipment1,2018-03-19 22:46:00
60.532204,41.89746,56.01041,1.3907073,11.512932,6.1885386,Equipment1,2018-03-19 22:47:00
60.52712,41.870754,55.979893,1.3916228,11.531242,6.2224483,Equipment1,2018-03-19 22:48:00
60.532204,41.84405,55.979893,1.3916228,11.530327,6.2224483,Equipment1,2018-03-19 22:49:00
60.542377,41.828793,55.964634,1.3916228,11.532159,6.1122413,Equipment1,2018-03-19 22:50:00
60.547466,41.950867,55.95446,1.3916228,11.551385,6.1546288,Equipment1,2018-03-19 22:51:00
60.537292,41.84405,55.9392,1.3916228,11.525749,6.2478805,Equipment1,2018-03-19 22:52:00
60.537292,41.958496,55.949375,1.3916228,11.558709,6.163106,Equipment1,2018-03-19 22:53:00
60.547466,41.92035,55.959545,1.3916228,11.543145,6.2648354,Equipment1,2018-03-19 22:54:00
60.55255,41.924164,55.949375,1.3916228,11.540399,6.2394032,Equipment1,2018-03-19 22:55:00
60.55255,41.958496,55.964634,1.3916228,11.531242,6.1715837,Equipment1,2018-03-19 22:56:00
60.557636,41.947052,55.964634,1.3916228,11.529411,6.1885386,Equipment1,2018-03-19 22:57:00
60.562725,41.89746,55.959545,1.3916228,11.5523,6.2478805,Equipment1,2018-03-19 22:58:00
60.557636,41.88983,55.949375,1.3916228,11.537652,6.1715837,Equipment1,2018-03-19 22:59:00
60.562725,41.90509,55.959545,1.3916228,11.538568,6.256358,Equipment1,2018-03-19 23:00:00
60.562725,41.935608,55.964634,1.3916228,11.528496,6.2224483,Equipment1,2018-03-19 23:01:00
60.56781,41.89746,55.964634,1.3916228,11.563287,6.163106,Equipment1,2018-03-19 23:02:00
60.577984,41.90509,55.959545,1.3925383,11.532159,6.1885386,Equipment1,2018-03-19 23:03:00
60.577984,41.878387,55.974804,1.3916228,11.532159,6.163106,Equipment1,2018-03-19 23:04:00
60.562725,41.958496,55.974804,1.3916228,11.545892,6.180061,Equipment1,2018-03-19 23:05:00
60.562725,41.89746,55.974804,1.3916228,11.544976,6.137674,Equipment1,2018-03-19 23:06:00
60.577984,41.908905,55.974804,1.3925383,11.524834,6.137674,Equipment1,2018-03-19 23:07:00
60.572895,41.935608,55.974804,1.3916228,11.538568,6.1715837,Equipment1,2018-03-19 23:08:00
60.572895,41.939423,55.96972,1.3916228,11.551385,6.163106,Equipment1,2018-03-19 23:09:00
60.562725,41.958496,55.96972,1.3916228,11.555963,6.197016,Equipment1,2018-03-19 23:10:00
60.572895,41.939423,55.964634,1.3907073,11.5541315,6.273313,Equipment1,2018-03-19 23:11:00
60.562725,41.893646,55.974804,1.3916228,11.566949,6.2224483,Equipment1,2018-03-19 23:12:00
60.572895,41.947052,55.974804,1.3916228,11.540399,6.2139707,Equipment1,2018-03-19 23:13:00
60.562725,41.943237,55.974804,1.385214,11.648432,6.2478805,Equipment1,2018-03-19 23:14:00
60.56781,41.89746,55.959545,1.3833829,11.675899,6.256358,Equipment1,2018-03-19 23:15:00
60.572895,41.989014,55.95446,1.3842984,11.635614,6.2224483,Equipment1,2018-03-19 23:16:00
60.577984,41.901276,55.964634,1.385214,11.608149,6.256358,Equipment1,2018-03-19 23:17:00
60.56781,41.89746,55.96972,1.385214,11.612726,6.137674,Equipment1,2018-03-19 23:18:00
60.577984,41.958496,55.974804,1.3870451,11.575189,6.2054935,Equipment1,2018-03-19 23:19:00
60.577984,41.973755,55.984978,1.3870451,11.578851,6.1885386,Equipment1,2018-03-19 23:20:00
60.572895,41.935608,55.990063,1.3879607,11.555963,6.2478805,Equipment1,2018-03-19 23:21:00
60.588154,41.96994,55.990063,1.385214,11.618219,6.2478805,Equipment1,2018-03-19 23:22:00
60.588154,41.989014,55.96972,1.3815519,11.727169,6.197016,Equipment1,2018-03-19 23:23:00
60.588154,41.981384,55.944286,1.375143,11.934997,6.332655,Equipment1,2018-03-19 23:24:00
60.55255,42.156864,56.356285,1.3687342,13.362326,6.790437,Equipment1,2018-03-19 23:25:00
60.522034,42.397194,56.71233,1.3769741,13.178302,6.5445914,Equipment1,2018-03-19 23:26:00
60.522034,42.4506,56.86492,1.3760586,12.93019,6.5106816,Equipment1,2018-03-19 23:27:00
60.52712,42.420082,57.027687,1.3760586,12.541085,6.519159,Equipment1,2018-03-19 23:28:00
60.542377,42.40101,57.190453,1.3760586,12.260014,6.6039333,Equipment1,2018-03-19 23:29:00
60.542377,42.5803,57.302353,1.3723965,12.433967,6.629366,Equipment1,2018-03-19 23:30:00
60.542377,42.54978,57.297264,1.3705653,12.394598,6.4004745,Equipment1,2018-03-19 23:31:00
60.55255,42.44297,57.29218,1.375143,12.027466,6.5615463,Equipment1,2018-03-19 23:32:00
60.577984,42.359043,57.10398,1.3833829,11.143969,6.3411326,Equipment1,2018-03-19 23:33:00
60.557636,42.446785,56.844578,1.3604944,13.124285,6.5361137,Equipment1,2018-03-19 23:34:00
60.516945,42.599373,57.05312,1.375143,13.257954,6.646321,Equipment1,2018-03-19 23:35:00
60.522034,42.664227,57.18028,1.3705653,13.183795,6.595456,Equipment1,2018-03-19 23:36:00
60.522034,42.721447,57.27183,1.371481,12.987869,6.595456,Equipment1,2018-03-19 23:37:00
60.532204,42.843517,57.287094,1.3760586,13.036393,6.7310953,Equipment1,2018-03-19 23:38:00
60.52712,42.847332,57.33287,1.3678187,13.146257,6.519159,Equipment1,2018-03-19 23:39:00
60.522034,42.832073,57.302353,1.3769741,12.961318,6.7310953,Equipment1,2018-03-19 23:40:00
60.516945,42.847332,57.358303,1.3678187,13.130693,6.646321,Equipment1,2018-03-19 23:41:00
60.516945,42.961777,57.33287,1.3769741,12.939345,6.688708,Equipment1,2018-03-19 23:42:00
60.52712,42.877853,57.37356,1.3696498,12.775463,6.5869784,Equipment1,2018-03-19 23:43:00
60.547466,42.69856,57.378647,1.375143,12.603342,6.671753,Equipment1,2018-03-19 23:44:00
60.55255,42.645153,57.429512,1.371481,12.222477,6.5106816,Equipment1,2018-03-19 23:45:00
60.572895,42.526894,57.449856,1.3742275,12.158389,6.5106816,Equipment1,2018-03-19 23:46:00
60.562725,42.553596,57.47529,1.3705653,12.364386,6.425907,Equipment1,2018-03-19 23:47:00
60.56781,42.481117,57.429512,1.3723965,12.232548,6.468294,Equipment1,2018-03-19 23:48:00
60.562725,42.496376,57.465115,1.3723965,12.3122,6.4343843,Equipment1,2018-03-19 23:49:00
60.56781,42.534523,57.439686,1.373312,12.28748,6.5276365,Equipment1,2018-03-19 23:50:00
60.572895,42.542152,57.465115,1.3705653,12.285649,6.519159,Equipment1,2018-03-19 23:51:00
60.593243,42.469673,57.439686,1.373312,12.245365,6.5361137,Equipment1,2018-03-19 23:52:00
60.593243,42.496376,57.465115,1.371481,12.294805,6.468294,Equipment1,2018-03-19 23:53:00
60.598328,42.496376,57.44477,1.3723965,12.325017,6.5361137,Equipment1,2018-03-19 23:54:00
60.598328,42.511635,57.454945,1.3696498,12.359808,6.502204,Equipment1,2018-03-19 23:55:00
60.598328,42.481117,57.41934,1.3723965,12.309453,6.4513392,Equipment1,2018-03-19 23:56:00
60.593243,42.504005,57.44477,1.3696498,12.341496,6.485249,Equipment1,2018-03-19 23:57:00
60.598328,42.52308,57.429512,1.371481,12.39826,6.595456,Equipment1,2018-03-19 23:58:00
60.593243,42.49256,57.434597,1.3696498,12.388189,6.654798,Equipment1,2018-03-19 23:59:00
