Signal1,Signal2,Signal3,Signal4,Signal5,Signal6,Signal7,Signal8,Signal9,Signal10,Signal11,Signal12,Signal13,Signal14,Signal15,Signal16,Signal17,Signal18,Signal19,Signal20,Signal21,Signal22,Signal23,Signal24,Signal25,Signal26,Signal27,Signal28,Signal29,Signal30,Signal31,Signal32,Signal33,Signal34,Signal35,Signal36,entity,timestamp
59.34199,39.07454,55.944286,1.2085146,11.437858,5.5272975,60.9,5.815531,3.8318074,305.68094,63.95534,41.710537,78.7,286.7,162.22629,57.398994,60.73566,305.8,302.0,37.19768,55.5,4.272635,96.749825,6.027467,54.7,6.985419,63.164722,14.465552,154.95537,299.2,18.311293,8.994575,112.46662,200.0,62.29877,57.551586,Equipment1,2018-01-30 06:28:00
59.347076,39.063095,55.9392,1.2094301,11.393911,5.48491,61.0,5.798576,3.7639878,306.3035,63.95534,41.668575,78.5,287.0,162.27588,57.409164,60.730576,305.7,301.7,37.243458,55.8,4.3404546,96.94438,6.086809,54.8,6.78196,63.164722,14.290074,154.99733,299.3,17.972195,8.901322,112.5391,200.0,62.31403,57.55667,Equipment1,2018-01-30 06:29:00
59.367424,39.105057,55.964634,1.2094301,11.379263,5.4933877,60.9,5.8748727,3.7639878,304.62805,63.9706,41.706722,78.6,286.7,162.19958,57.41934,60.73566,305.8,301.9,37.19768,55.5,4.306545,96.360725,6.0783315,54.6,6.8836894,63.17998,14.709697,154.91722,299.0,18.379112,8.943709,111.50912,200.0,62.29877,57.566845,Equipment1,2018-01-30 06:30:00
59.362335,39.166096,55.964634,1.2103456,11.428702,5.4933877,61.1,5.7307563,3.7978976,305.30557,63.965515,41.733425,78.5,286.8,162.2301,57.414253,60.73566,305.7,301.7,37.19768,55.6,4.306545,96.5362,5.98508,54.8,6.8836894,63.168537,14.610514,154.9897,299.4,18.54866,8.977619,112.199585,200.0,62.325474,57.566845,Equipment1,2018-01-30 06:31:00
59.35725,39.139393,55.96972,1.2094301,11.409476,5.476433,60.9,5.790098,3.7639878,304.69214,63.965515,41.69528,78.6,286.7,162.12329,57.414253,60.730576,305.7,301.9,37.19768,55.5,4.3743644,95.98306,6.146151,54.7,6.81587,63.13039,14.698253,154.92104,299.2,18.379112,9.121737,111.55108,200.0,62.317844,57.566845,Equipment1,2018-01-30 06:32:00
59.362335,39.097427,55.964634,1.2094301,11.425956,5.48491,61.0,5.781621,3.7639878,305.64432,63.965515,41.638058,78.6,286.7,162.19958,57.41934,60.73566,305.8,301.9,37.20531,55.6,4.3404546,96.57435,6.1122413,54.7,6.951509,63.183796,14.633402,154.95918,299.2,18.413021,9.164124,112.1767,200.0,62.29877,57.566845,Equipment1,2018-01-30 06:33:00
59.367424,39.040207,55.95446,1.2103456,11.381094,5.4933877,60.9,5.8663955,3.7978976,305.63516,63.9706,41.660946,78.6,286.9,162.21484,57.414253,60.730576,305.7,301.8,37.19768,55.7,4.3404546,95.74273,6.2648354,54.7,6.81587,63.168537,14.751659,154.89052,299.1,18.243473,8.672431,111.79523,200.0,62.29877,57.566845,Equipment1,2018-01-30 06:34:00
59.362335,39.089798,55.96972,1.2103456,11.398489,5.476433,60.9,5.857918,3.7978976,304.9027,63.9706,41.67239,78.6,286.7,162.17288,57.41934,60.73566,305.7,301.9,37.19768,55.6,4.3404546,95.731285,6.163106,54.7,6.78196,63.164722,14.930953,154.90959,299.2,18.311293,8.969142,111.337456,200.0,62.29877,57.577015,Equipment1,2018-01-30 06:35:00
59.362335,39.097427,55.96972,1.2103456,11.392996,5.451,60.8,5.798576,3.7978976,305.18655,63.965515,41.67239,78.6,286.7,162.21103,57.414253,60.730576,305.8,301.9,37.19768,55.6,4.3404546,95.20485,6.146151,54.6,6.8497796,63.191425,14.89662,154.97063,299.0,18.514751,8.926755,111.59304,200.0,62.29877,57.566845,Equipment1,2018-01-30 06:36:00
59.362335,39.00206,55.964634,1.2103456,11.396658,5.459478,61.0,5.8663955,3.7639878,305.30557,63.965515,41.66476,78.5,286.8,162.29495,57.41934,60.73566,305.7,301.8,37.19768,55.7,4.306545,95.666435,6.2054935,54.7,6.81587,63.17235,14.869917,154.92104,299.2,18.006104,8.850458,111.83719,200.0,62.29877,57.57193,Equipment1,2018-01-30 06:37:00
59.362335,39.04402,55.974804,1.2112612,11.427787,5.467955,61.0,5.8663955,3.7978976,305.35135,63.960426,41.550316,78.6,286.7,162.21866,57.409164,60.73566,305.7,301.8,37.19768,55.6,4.272635,96.11276,6.1715837,54.7,6.8497796,63.160908,14.728771,154.9363,299.2,18.819939,8.986097,111.83719,200.0,62.29877,57.57193,Equipment1,2018-01-30 06:38:00
59.35725,39.150837,55.979893,1.2112612,11.40673,5.5696845,60.9,5.824008,3.7639878,305.4246,63.960426,41.660946,78.5,286.8,162.18051,57.414253,60.740746,305.7,301.8,37.19768,55.6,4.3404546,95.887695,6.0698543,54.7,6.8836894,63.141834,14.820325,154.89815,299.1,18.379112,9.164124,111.64263,200.0,62.31403,57.566845,Equipment1,2018-01-30 06:39:00
59.362335,39.085983,55.974804,1.2103456,11.40032,5.4933877,60.9,5.824008,3.7639878,305.4429,63.9706,41.702908,78.6,286.7,162.19958,57.41934,60.73566,305.7,301.9,37.19768,55.6,4.3404546,95.98306,5.993557,54.6,6.8497796,63.118942,14.934768,154.9363,299.1,18.75212,9.028484,111.532005,200.0,62.29877,57.57193,Equipment1,2018-01-30 06:40:00
59.35725,39.12413,55.964634,1.2112612,11.419547,5.476433,61.0,5.815531,3.7978976,305.02176,63.965515,41.718166,78.6,286.7,162.21103,57.424423,60.730576,305.7,301.8,37.19768,55.6,4.306545,95.952545,6.1715837,54.7,6.81587,63.13802,14.866102,154.99352,299.1,18.175653,8.892845,111.68841,200.0,62.29877,57.57193,Equipment1,2018-01-30 06:41:00
59.362335,39.070724,55.959545,1.2112612,11.457084,5.5357747,61.0,5.840963,3.8318074,305.66263,63.95534,41.783016,78.6,286.6,162.28351,57.424423,60.73566,305.7,301.9,37.2549,55.5,4.306545,96.562904,6.0359445,54.8,6.81587,63.17235,14.415961,154.98589,299.2,18.209562,8.799593,112.57725,200.0,62.29877,57.57193,Equipment1,2018-01-30 06:42:00
59.367424,39.147022,55.959545,1.2112612,11.40032,5.5696845,60.8,5.840963,3.7639878,306.35843,63.965515,41.775387,78.6,286.8,162.33691,57.41934,60.73566,305.8,301.9,37.296864,55.6,4.3404546,97.043564,6.0359445,54.5,6.81587,63.17998,14.259556,154.89815,299.0,18.379112,8.680909,112.69932,200.0,62.29877,57.566845,Equipment1,2018-01-30 06:43:00
59.367424,39.097427,55.979893,1.2112612,11.348135,5.5357747,60.7,5.857918,3.7978976,304.50903,63.97569,41.710537,78.6,286.8,162.31021,57.429512,60.73566,305.7,301.9,37.224384,55.6,4.306545,96.25773,6.1122413,54.5,6.74805,63.176167,14.702067,154.99733,298.9,18.61648,9.045439,111.32601,200.0,62.29877,57.577015,Equipment1,2018-01-30 06:44:00
59.362335,39.10887,55.979893,1.2112612,11.440604,5.5357747,61.1,5.8663955,3.8318074,305.2598,63.965515,41.73724,78.5,286.7,162.37125,57.429512,60.730576,305.6,301.7,37.216755,55.6,4.306545,96.30732,6.1546288,54.8,6.8836894,63.157093,14.648661,154.98589,299.3,18.582571,8.943709,112.21866,200.0,62.29877,57.577015,Equipment1,2018-01-30 06:45:00
59.35725,39.089798,55.974804,1.2112612,11.428702,5.4933877,61.0,5.807053,3.7978976,304.8203,63.965515,41.683834,78.5,286.8,162.14236,57.429512,60.730576,305.6,301.7,37.239643,55.6,4.306545,96.64683,6.1546288,54.7,7.0193286,63.149464,14.618143,154.89433,299.2,18.446932,8.84198,111.768524,200.0,62.26444,57.57193,Equipment1,2018-01-30 06:46:00
59.347076,39.105057,55.964634,1.2112612,11.461661,5.5103426,61.0,5.840963,3.7978976,305.06754,63.965515,41.775387,78.6,286.6,162.13474,57.429512,60.725487,305.7,301.9,37.232014,55.5,4.306545,96.70023,6.0528994,54.7,6.8836894,63.14565,14.435035,154.89815,299.2,18.65039,9.121737,112.30259,200.0,62.294956,57.577015,Equipment1,2018-01-30 06:47:00
59.362335,39.112686,55.964634,1.2121767,11.366446,5.620549,60.7,5.8918276,3.7639878,306.4866,63.980774,41.683834,78.6,286.9,162.21484,57.439686,60.730576,305.8,301.8,37.296864,55.7,4.3404546,96.76128,5.98508,54.5,6.78196,63.149464,14.267185,154.98207,299.0,18.71821,9.113258,112.3827,200.0,62.29877,57.566845,Equipment1,2018-01-30 06:48:00
59.35725,39.143208,55.979893,1.2121767,11.376516,5.5357747,60.8,5.8918276,3.7978976,304.41748,63.980774,41.68002,78.6,286.7,162.23392,57.44477,60.73566,305.8,301.9,37.224384,55.6,4.306545,95.90677,6.2139707,54.6,6.612411,63.126575,14.866102,154.93248,299.1,18.243473,9.003052,111.01701,200.0,62.245365,57.577015,Equipment1,2018-01-30 06:49:00
59.362335,39.196613,55.979893,1.2121767,11.388418,5.467955,60.8,5.8494406,3.7978976,305.43375,63.9706,41.718166,78.6,286.8,162.30258,57.439686,60.745834,305.8,301.9,37.186237,55.6,4.306545,96.16998,6.1122413,54.5,6.6802306,63.122757,14.827954,154.9897,299.0,18.107834,9.070871,111.50149,200.0,62.29877,57.577015,Equipment1,2018-01-30 06:50:00
59.367424,39.120316,55.984978,1.2112612,11.405813,5.51882,60.9,5.9087825,3.8318074,305.2781,63.980774,41.73724,78.6,286.7,162.30258,57.439686,60.73566,305.8,301.9,37.21294,55.6,4.306545,96.2005,6.1546288,54.6,6.74805,63.141834,14.8126955,154.97826,299.0,18.243473,9.070871,111.72274,200.0,62.29877,57.582104,Equipment1,2018-01-30 06:51:00
59.37251,39.15465,55.96972,1.2121767,11.437858,5.501865,61.0,5.8748727,3.7639878,305.67178,63.97569,41.733425,78.6,286.7,162.37506,57.434597,60.73566,305.7,301.8,37.27016,55.6,4.3404546,96.71931,6.0952864,54.8,6.8836894,63.122757,14.518959,155.00496,299.2,18.345201,9.045439,112.127106,200.0,62.29877,57.57193,Equipment1,2018-01-30 06:52:00
59.377598,39.147022,55.974804,1.2130922,11.375601,5.5696845,60.9,5.8918276,3.8318074,304.89355,63.97569,41.74487,78.5,286.9,162.21866,57.429512,60.73566,305.7,301.7,37.224384,55.7,4.272635,95.57107,6.180061,54.7,6.7141404,63.09987,14.81651,154.95918,299.1,18.243473,8.740251,110.872055,200.0,62.29877,57.577015,Equipment1,2018-01-30 06:53:00
59.367424,39.196613,55.984978,1.2121767,11.427787,5.48491,60.8,5.8494406,3.8318074,304.84778,63.9706,41.760128,78.6,286.6,162.21866,57.439686,60.740746,305.8,302.0,37.19768,55.4,4.306545,95.44518,6.163106,54.6,6.74805,63.1075,14.961471,154.93248,299.0,18.175653,9.062394,111.32983,200.0,62.29877,57.57193,Equipment1,2018-01-30 06:54:00
59.367424,39.196613,55.974804,1.2130922,11.395742,5.4933877,60.9,5.8833504,3.7978976,306.29434,63.980774,41.74487,78.6,286.9,162.35217,57.434597,60.740746,305.8,301.8,37.27779,55.7,4.3743644,96.15091,6.2224483,54.6,6.951509,63.103683,14.560922,154.99733,299.1,18.65039,8.884368,112.020294,200.0,62.268253,57.57193,Equipment1,2018-01-30 06:55:00
59.362335,39.196613,55.984978,1.2121767,11.395742,5.459478,60.9,5.7731433,3.8318074,303.87732,63.9706,41.733425,78.5,286.7,162.24918,57.429512,60.740746,305.7,301.9,37.201496,55.5,4.272635,95.30404,6.0020347,54.7,6.917599,63.09987,15.094988,154.94011,299.2,18.311293,8.833503,110.578316,200.0,62.20722,57.57193,Equipment1,2018-01-30 06:56:00
59.352165,39.158466,55.964634,1.2121767,11.472649,5.4933877,61.0,5.807053,3.8318074,305.83658,63.95534,41.783016,78.6,286.7,162.31021,57.424423,60.73566,305.8,301.8,37.258717,55.6,4.3404546,96.57816,6.103764,54.7,6.78196,63.09987,14.446479,154.98589,299.2,18.6843,8.943709,112.50095,200.0,62.29114,57.561756,Equipment1,2018-01-30 06:57:00
59.35725,39.16228,55.964634,1.2130922,11.429618,5.48491,61.0,5.840963,3.7978976,304.7196,63.9706,41.710537,78.6,286.8,162.15762,57.41934,60.73566,305.7,301.7,37.247272,55.6,4.272635,96.27299,6.137674,54.8,6.81587,63.080795,14.6753645,154.9363,299.3,18.243473,9.113258,111.196304,200.0,62.29877,57.561756,Equipment1,2018-01-30 06:58:00
59.367424,39.196613,55.96972,1.2130922,11.394827,5.459478,60.7,5.807053,3.8318074,305.6901,63.9706,41.710537,78.7,286.8,162.15762,57.414253,60.730576,305.9,302.0,37.22057,55.6,4.306545,95.960175,5.9426923,54.5,6.7141404,63.09987,14.728771,154.92867,298.9,18.175653,9.036962,111.718925,200.0,62.29877,57.561756,Equipment1,2018-01-30 06:59:00
59.37251,39.196613,55.974804,1.2130922,11.375601,5.476433,60.8,5.7731433,3.7978976,305.2415,63.980774,41.710537,78.6,286.9,162.22629,57.414253,60.730576,305.8,301.9,37.251087,55.7,4.306545,95.58633,5.959647,54.6,6.7141404,63.080795,14.885176,154.96681,299.0,18.040014,8.799593,111.44045,200.0,62.29877,57.561756,Equipment1,2018-01-30 07:00:00
59.367424,39.17754,55.974804,1.2130922,11.425956,5.442523,60.8,5.7561884,3.8318074,305.04922,63.9706,41.7792,78.6,286.7,162.29114,57.41934,60.73566,305.9,301.9,37.273975,55.5,4.272635,96.0975,6.103764,54.6,6.81587,63.09987,14.759289,154.99733,299.0,18.107834,9.079349,111.8143,200.0,62.294956,57.566845,Equipment1,2018-01-30 07:01:00
59.37251,39.200428,55.974804,1.2140077,11.430533,5.425568,60.9,5.764666,3.8318074,305.66263,63.9706,41.756313,78.6,286.8,162.27588,57.414253,60.73566,305.8,301.8,37.296864,55.7,4.306545,95.46426,6.0189896,54.7,6.917599,63.09987,14.606699,154.99733,299.2,18.277382,9.121737,112.05081,200.0,62.29877,57.55667,Equipment1,2018-01-30 07:02:00
59.377598,39.200428,55.979893,1.2140077,11.380178,5.4340453,60.8,5.807053,3.730078,304.91187,63.9706,41.80209,78.6,286.8,162.16525,57.414253,60.73566,305.7,301.8,37.266346,55.7,4.306545,95.9144,5.968125,54.6,6.81587,63.09987,14.9500265,154.9134,299.1,18.514751,8.731773,110.96361,200.0,62.294956,57.55667,Equipment1,2018-01-30 07:03:00
59.382683,39.276722,55.96972,1.2130922,11.4168005,5.425568,60.8,5.798576,3.7978976,305.48868,63.9706,41.80209,78.7,286.8,162.26062,57.41934,60.740746,305.9,302.0,37.23583,55.6,4.306545,95.7084,6.0783315,54.6,6.7141404,63.09987,14.991989,154.98589,299.0,18.48084,8.977619,111.51293,200.0,62.29877,57.566845,Equipment1,2018-01-30 07:04:00
59.377598,39.16991,55.974804,1.2140077,11.392996,5.467955,60.7,5.824008,3.7978976,305.51614,63.97569,41.73724,78.7,286.7,162.34836,57.414253,60.740746,306.0,302.0,37.29305,55.6,4.3404546,95.471886,6.0613766,54.5,6.7141404,63.09987,14.953841,155.00496,298.9,18.243473,9.053917,111.42901,200.0,62.287327,57.566845,Equipment1,2018-01-30 07:05:00
59.377598,39.15465,55.984978,1.2140077,11.360037,5.459478,60.7,5.790098,3.7639878,305.507,63.980774,41.73724,78.6,286.9,162.38269,57.41934,60.740746,305.8,301.9,37.281605,55.7,4.3404546,94.96452,6.1122413,54.5,6.7141404,63.09987,15.117876,154.99733,298.9,18.514751,8.867413,111.181046,200.0,62.268253,57.566845,Equipment1,2018-01-30 07:06:00
59.37251,39.24239,55.990063,1.2140077,11.432364,5.451,61.0,5.815531,3.7639878,304.2893,63.980774,41.798275,78.6,286.7,162.36362,57.424423,60.745834,305.7,301.8,37.201496,55.6,4.306545,95.38415,6.1546288,54.8,6.8836894,63.09987,15.28954,154.99733,299.3,18.073923,8.918278,110.700386,200.0,62.24918,57.577015,Equipment1,2018-01-30 07:07:00
59.37251,39.29961,55.979893,1.2140077,11.45983,5.476433,60.9,5.824008,3.8318074,305.5253,63.980774,41.78683,78.7,286.7,162.27206,57.41934,60.745834,305.9,301.9,37.251087,55.6,4.306545,95.13237,6.290268,54.6,6.7141404,63.09987,14.988174,154.98207,299.1,18.073923,8.960665,111.61974,200.0,62.222477,57.57193,Equipment1,2018-01-30 07:08:00
59.377598,39.17754,55.974804,1.2140077,11.394827,5.4933877,60.8,5.8663955,3.7978976,305.5253,63.990948,41.756313,78.6,286.8,162.24536,57.424423,60.740746,305.9,301.9,37.296864,55.6,4.3404546,95.83429,6.1715837,54.5,6.7141404,63.09987,14.843213,154.9897,299.0,18.209562,8.740251,111.49004,200.0,62.214848,57.566845,Equipment1,2018-01-30 07:09:00
59.377598,39.223316,55.984978,1.2140077,11.424125,5.476433,60.9,5.764666,3.7978976,304.81116,63.980774,41.699093,78.6,286.7,162.29877,57.424423,60.740746,305.8,301.9,37.296864,55.5,4.306545,95.84192,6.0698543,54.7,6.78196,63.09987,15.083543,155.05074,299.2,18.446932,8.892845,111.272606,200.0,62.19959,57.57193,Equipment1,2018-01-30 07:10:00
59.377598,39.280537,55.979893,1.2140077,11.465323,5.425568,60.8,5.815531,3.8318074,305.96475,63.97569,41.80972,78.7,286.7,162.39413,57.424423,60.73566,305.9,301.9,37.331196,55.5,4.306545,96.295876,6.0528994,54.6,6.74805,63.09987,14.560922,155.03166,299.1,18.345201,8.935232,112.680244,200.0,62.211033,57.561756,Equipment1,2018-01-30 07:11:00
59.377598,39.29961,55.979893,1.2149234,11.350882,5.425568,60.6,5.857918,3.730078,305.626,63.980774,41.763943,78.6,286.9,162.3064,57.439686,60.73566,305.7,301.9,37.338825,55.7,4.306545,95.300224,6.137674,54.4,6.81587,63.09987,14.587625,155.03929,298.8,17.972195,9.130214,111.841,200.0,62.19959,57.57193,Equipment1,2018-01-30 07:12:00
59.37251,39.29961,56.000237,1.2140077,11.419547,5.467955,60.8,5.840963,3.7978976,304.62805,63.980774,41.85931,78.6,286.7,162.3331,57.44477,60.745834,305.8,302.0,37.296864,55.5,4.272635,95.89151,5.98508,54.6,6.81587,63.09987,14.82414,155.02403,299.0,17.972195,8.84198,111.760895,200.0,62.19959,57.577015,Equipment1,2018-01-30 07:13:00
59.37251,39.280537,55.990063,1.2149234,11.396658,5.451,60.8,5.798576,3.7978976,306.33096,63.97569,41.78683,78.6,287.0,162.43228,57.44477,60.740746,305.8,301.9,37.399864,55.7,4.272635,96.46754,6.1546288,54.5,6.8497796,63.09987,14.4007015,155.08888,299.0,18.311293,8.77416,112.63065,200.0,62.211033,57.57193,Equipment1,2018-01-30 07:14:00
59.377598,39.238575,56.01041,1.2149234,11.422294,5.467955,60.9,5.807053,3.7978976,304.22522,63.980774,41.74487,78.5,286.7,162.32547,57.44477,60.745834,305.6,301.8,37.33501,55.5,4.272635,95.84955,6.129196,54.7,6.81587,63.09987,14.919509,155.02403,299.1,18.277382,8.935232,111.066605,200.0,62.20722,57.582104,Equipment1,2018-01-30 07:15:00
59.37251,39.25002,55.99515,1.2149234,11.435111,5.476433,60.9,5.790098,3.8318074,305.4612,63.980774,41.931793,78.6,286.7,162.29877,57.449856,60.75092,305.7,301.8,37.426567,55.6,4.238725,95.99069,6.0783315,54.6,6.74805,63.09987,14.728771,154.99733,299.1,18.311293,9.028484,111.85626,200.0,62.19959,57.577015,Equipment1,2018-01-30 07:16:00
59.382683,39.200428,55.99515,1.2149234,11.417716,5.501865,60.7,5.781621,3.8318074,305.30557,63.990948,41.935608,78.6,286.7,162.27588,57.449856,60.745834,305.8,301.9,37.399864,55.6,4.272635,96.10132,6.027467,54.5,6.6802306,63.09987,14.801251,154.99733,298.9,17.904375,8.901322,111.63119,200.0,62.245365,57.58719,Equipment1,2018-01-30 07:17:00
59.39794,39.295795,56.005325,1.2158389,11.395742,5.476433,60.8,5.8663955,3.7978976,305.7084,63.990948,41.7792,78.6,286.8,162.34454,57.465115,60.756004,305.7,301.9,37.399864,55.7,4.238725,96.57816,6.1715837,54.5,6.78196,63.09987,14.694438,155.07744,298.9,18.141743,9.257376,111.98215,200.0,62.260624,57.592274,Equipment1,2018-01-30 07:18:00
59.39794,39.200428,56.015495,1.2149234,11.429618,5.5442524,60.8,5.840963,3.8657172,305.4246,63.990948,41.81735,78.6,286.7,162.39795,57.46003,60.756004,305.8,301.8,37.399864,55.6,4.272635,96.295876,6.0952864,54.6,6.74805,63.09987,14.770733,155.04692,299.1,18.514751,8.87589,111.82193,200.0,62.26444,57.597363,Equipment1,2018-01-30 07:19:00
59.39794,39.295795,56.01041,1.2158389,11.374685,5.48491,60.7,5.840963,3.7978976,305.23233,63.990948,41.760128,78.6,286.9,162.32928,57.454945,60.76618,305.8,301.9,37.41131,55.7,4.306545,95.830475,6.137674,54.5,6.7141404,63.09987,14.892805,155.00114,299.0,18.175653,8.892845,111.3489,200.0,62.230106,57.607536,Equipment1,2018-01-30 07:20:00
59.392857,39.29961,56.015495,1.2158389,11.375601,5.467955,60.7,5.8748727,3.7639878,304.66467,63.98586,41.79446,78.6,286.8,162.29877,57.454945,60.76618,305.8,301.9,37.312122,55.6,4.272635,95.601585,6.2309256,54.5,6.74805,63.09987,15.197986,154.99733,298.9,18.006104,9.036962,110.986496,200.0,62.19959,57.607536,Equipment1,2018-01-30 07:21:00
59.392857,39.29961,56.015495,1.2158389,11.419547,5.5103426,60.9,5.8494406,3.8318074,305.25064,63.996033,41.916534,78.6,286.8,162.32166,57.46003,60.76618,305.7,301.8,37.392235,55.6,4.3743644,95.80377,6.1546288,54.6,6.78196,63.09987,15.110247,154.99733,299.1,18.48084,8.84198,111.47097,200.0,62.19959,57.607536,Equipment1,2018-01-30 07:22:00
59.39794,39.303425,56.015495,1.2158389,11.430533,5.442523,60.9,5.8324857,3.8318074,304.83862,63.990948,41.92035,78.6,286.7,162.30258,57.470203,60.76618,305.7,301.8,37.369343,55.5,4.306545,95.57107,6.146151,54.6,6.917599,63.09987,15.041581,154.99733,299.1,18.6843,8.799593,111.280235,200.0,62.19959,57.61262,Equipment1,2018-01-30 07:23:00
59.387768,39.3225,56.01041,1.2158389,11.403067,5.451,60.8,5.8324857,3.7978976,305.94644,63.98586,41.863125,78.6,286.9,162.32547,57.470203,60.771267,305.7,301.8,37.399864,55.7,4.3404546,96.204315,6.180061,54.6,6.78196,63.09987,14.81651,155.05074,299.1,18.345201,9.181078,111.80667,200.0,62.19959,57.607536,Equipment1,2018-01-30 07:24:00
59.387768,39.345387,56.015495,1.2167544,11.361868,5.476433,60.6,5.8918276,3.730078,305.095,63.990948,41.88983,78.7,286.7,162.35599,57.47529,60.776352,305.8,302.0,37.38079,55.6,4.306545,95.895325,6.307223,54.3,6.646321,63.09987,15.148394,155.09651,298.7,18.61648,8.901322,110.8568,200.0,62.211033,57.602448,Equipment1,2018-01-30 07:25:00
59.387768,39.37209,56.020584,1.2158389,11.426871,5.5103426,60.8,5.857918,3.7978976,304.60974,63.98586,41.943237,78.5,286.7,162.44754,57.470203,60.781437,305.7,301.9,37.32738,55.5,4.272635,95.21629,6.1122413,54.6,6.8497796,63.096054,15.358206,155.09651,299.1,19.091217,8.918278,110.73853,200.0,62.20722,57.607536,Equipment1,2018-01-30 07:26:00
59.382683,39.360645,56.015495,1.2158389,11.440604,5.476433,60.8,5.815531,3.8318074,306.1204,63.98586,41.95468,78.7,286.7,162.49332,57.470203,60.781437,305.8,301.9,37.38079,55.6,4.272635,96.38361,6.256358,54.5,6.74805,63.096054,14.866102,155.09651,299.0,18.71821,9.181078,112.09277,200.0,62.19959,57.602448,Equipment1,2018-01-30 07:27:00
59.392857,39.337757,56.020584,1.2167544,11.414054,5.425568,60.9,5.798576,3.730078,305.41544,64.00112,41.840237,78.5,286.9,162.43991,57.470203,60.781437,305.7,301.7,37.407494,55.7,4.306545,96.375984,6.1122413,54.6,6.74805,63.07698,14.797437,155.14229,299.1,18.61648,9.299763,111.62356,200.0,62.214848,57.597363,Equipment1,2018-01-30 07:28:00
59.39794,39.391167,56.030754,1.2167544,11.381094,5.467955,60.7,5.8494406,3.7978976,304.87524,63.996033,41.882202,78.6,286.7,162.32547,57.47529,60.781437,305.8,302.0,37.399864,55.6,4.272635,96.15854,6.1715837,54.4,6.74805,63.073166,15.060655,155.09651,298.8,18.209562,8.782639,111.0132,200.0,62.19959,57.602448,Equipment1,2018-01-30 07:29:00
