Signal1,Signal2,Signal3,Signal4,Signal5,Signal6,Signal7,Signal8,Signal9,Signal10,Signal11,Signal12,Signal13,Signal14,Signal15,Signal16,Signal17,Signal18,Signal19,Signal20,Signal21,Signal22,Signal23,Signal24,Signal25,Signal26,entity,timestamp
59.052067,38.64729,55.496685,1.2817578,12.893568,5.671414,63.2,7.7483892,2.9501526,304.74707,63.924824,40.42115,76.8,286.2,153.74228,56.793713,60.227024,302.9,297.0,35.675594,53.6,4.6795526,65.67864,7.6805696,59.2,7.154968,Equipment1,2018-08-07 08:04:00
59.04698,38.68162,55.496685,1.2817578,12.834973,5.671414,63.2,7.773822,2.9162428,305.21402,63.92991,40.451668,76.7,286.4,153.81857,56.7988,60.23211,302.9,297.1,35.622185,53.8,4.7134624,65.70153,7.5279756,59.1,7.154968,Equipment1,2018-08-07 08:05:00
59.052067,38.666363,55.50177,1.2817578,12.867933,5.654459,63.2,7.8501186,2.9501526,304.8661,63.945168,40.390633,76.7,286.2,153.97879,56.793713,60.23211,302.9,297.1,35.72137,53.7,4.6795526,65.67483,7.756867,59.1,7.256697,Equipment1,2018-08-07 08:06:00
59.057156,38.643475,55.511944,1.2808423,12.826734,5.637504,63.2,7.7907767,2.9501526,304.93933,63.940083,40.341038,76.7,286.4,154.03983,56.803886,60.242283,302.9,297.1,35.675594,53.8,4.6795526,65.6672,8.282469,59.0,7.121058,Equipment1,2018-08-07 08:07:00
59.04698,38.68162,55.496685,1.2808423,12.893568,5.6629367,63.4,7.765344,2.8484232,304.85693,63.945168,40.371555,76.6,286.3,154.00931,56.7988,60.237194,302.7,296.8,35.599297,53.8,4.7134624,65.6939,8.138352,59.3,6.985419,Equipment1,2018-08-07 08:08:00
59.036808,38.63203,55.4916,1.2808423,12.833142,5.629027,63.0,7.7907767,2.9162428,304.6006,63.945168,40.344852,76.8,286.2,154.0322,56.788628,60.227024,303.0,297.3,35.683224,53.7,4.6795526,65.72823,7.8331637,58.9,7.154968,Equipment1,2018-08-07 08:09:00
59.04698,38.677807,55.48651,1.2808423,12.87068,5.645982,63.4,7.8331637,2.8484232,305.29642,63.945168,40.440224,76.5,286.4,154.03601,56.788628,60.227024,302.6,296.7,35.675594,53.8,4.747372,65.754944,7.799254,59.3,7.0193286,Equipment1,2018-08-07 08:10:00
59.04698,38.69688,55.4916,1.2808423,12.890821,5.7307563,63.1,7.8416414,2.9162428,304.44495,63.945168,40.440224,76.9,286.1,154.00168,56.788628,60.227024,303.0,297.2,35.683224,53.6,4.6456428,65.74349,8.070533,59.0,7.154968,Equipment1,2018-08-07 08:11:00
59.036808,38.63203,55.48651,1.2799268,12.847792,5.6798916,63.3,7.8246865,2.9840624,305.00345,63.934998,40.375374,76.5,286.2,153.92157,56.778454,60.227024,302.7,296.9,35.637447,53.8,4.7134624,65.7702,8.121397,59.2,7.1888776,Equipment1,2018-08-07 08:12:00
59.036808,38.63966,55.48651,1.2799268,12.904554,5.7138014,63.4,7.8840284,2.9840624,304.82947,63.934998,40.40589,76.6,286.2,153.88724,56.78354,60.227024,302.8,296.8,35.606926,53.8,4.7134624,65.78546,8.14683,59.3,7.087148,Equipment1,2018-08-07 08:13:00
59.036808,38.54429,55.48651,1.2799268,12.805676,5.7053237,63.0,7.782299,3.0179722,304.9027,63.934998,40.341038,76.9,286.1,153.91776,56.78354,60.227024,303.1,297.4,35.54589,53.7,4.6795526,65.79309,8.231604,58.8,7.2227874,Equipment1,2018-08-07 08:14:00
59.041893,38.502327,55.481426,1.2799268,12.843213,5.620549,63.4,7.8670735,3.0179722,305.10416,63.940083,40.291447,76.4,286.3,153.9826,56.77337,60.221935,302.5,296.7,35.4963,53.9,4.747372,65.81979,8.214649,59.3,7.087148,Equipment1,2018-08-07 08:15:00
59.036808,38.426033,55.47634,1.2799268,12.871595,5.688369,63.1,7.7907767,3.051882,304.22522,63.934998,40.337223,76.9,285.9,153.96735,56.75811,60.221935,303.0,297.2,35.461967,53.6,4.6456428,65.80835,8.087487,59.0,7.2227874,Equipment1,2018-08-07 08:16:00
59.031723,38.437477,55.461082,1.2799268,12.867933,5.6798916,63.5,7.739912,3.051882,304.9485,63.934998,40.299076,76.2,286.3,153.88342,56.747936,60.206676,302.4,296.6,35.397118,53.8,4.747372,65.8465,8.214649,59.4,7.0532384,Equipment1,2018-08-07 08:17:00
59.02155,38.34592,55.45091,1.2799268,12.877089,5.637504,63.1,7.782299,3.0179722,304.46326,63.92991,40.241856,76.8,286.1,153.71176,56.737762,60.20159,303.0,297.2,35.29793,53.6,4.6456428,65.80072,7.926416,59.0,7.087148,Equipment1,2018-08-07 08:18:00
59.00629,38.24674,55.44582,1.2799268,12.84413,5.629027,63.5,7.706002,2.9840624,305.04007,63.934998,40.241856,76.4,286.5,153.74991,56.722504,60.191418,302.6,296.8,35.29793,53.8,4.747372,65.812164,8.248559,59.4,6.985419,Equipment1,2018-08-07 08:19:00
59.001205,38.220036,55.440735,1.2799268,12.900892,5.7053237,63.2,7.773822,2.9840624,304.46326,63.92991,40.17319,76.7,286.1,153.64691,56.71742,60.186333,302.9,297.0,35.294117,53.6,4.6795526,65.73968,7.892506,59.1,7.0532384,Equipment1,2018-08-07 08:20:00
59.00629,38.29633,55.440735,1.2790112,12.824903,5.645982,63.3,7.64666,3.0179722,305.39713,63.924824,40.09308,76.5,286.4,153.65836,56.722504,60.186333,302.7,296.9,35.29793,53.9,4.7134624,65.712975,8.002713,59.2,7.0532384,Equipment1,2018-08-07 08:21:00
59.00629,38.24674,55.43565,1.2790112,12.8230715,5.5272975,63.0,7.6720924,3.0179722,304.85693,63.934998,40.11978,76.9,286.2,153.81094,56.71742,60.186333,303.1,297.5,35.343708,53.6,4.611733,65.65194,7.61275,58.8,7.121058,Equipment1,2018-08-07 08:22:00
58.996117,38.34592,55.43565,1.2790112,12.831311,5.637504,63.4,7.6890473,2.9840624,305.0126,63.92991,40.226597,76.4,286.5,153.89868,56.71233,60.191418,302.6,296.8,35.29793,53.8,4.7134624,65.60998,7.968803,59.3,7.087148,Equipment1,2018-08-07 08:23:00
58.99103,38.39933,55.44582,1.2790112,12.852369,5.5866394,63.1,7.6890473,3.0179722,304.67383,63.924824,40.24567,76.9,286.2,153.81476,56.71233,60.17616,303.1,297.3,35.339893,53.7,4.6456428,65.53368,7.604273,58.9,7.154968,Equipment1,2018-08-07 08:24:00
58.996117,38.39933,55.44582,1.2790112,12.848707,5.645982,63.4,7.722957,3.0179722,305.06754,63.92991,40.157932,76.4,286.4,153.83002,56.71742,60.186333,302.6,296.8,35.38949,53.8,4.7134624,65.55276,7.8585963,59.4,7.0193286,Equipment1,2018-08-07 08:25:00
59.001205,38.47181,55.455994,1.2790112,12.858778,5.629027,63.1,7.7907767,3.051882,304.7379,63.92991,40.249485,76.9,286.1,153.79568,56.72759,60.186333,303.1,297.3,35.397118,53.6,4.6456428,65.55276,8.019668,59.0,7.121058,Equipment1,2018-08-07 08:26:00
59.001205,38.47944,55.461082,1.2780957,12.835889,5.6798916,63.4,7.765344,3.0179722,305.45206,63.940083,40.249485,76.5,286.5,153.93301,56.737762,60.186333,302.7,296.9,35.450523,53.9,4.747372,65.54894,8.002713,59.3,7.154968,Equipment1,2018-08-07 08:27:00
59.016464,38.45655,55.455994,1.2780957,12.814832,5.637504,63.0,7.739912,3.051882,304.7196,63.940083,40.207523,76.9,286.2,153.99786,56.74285,60.20159,303.1,297.5,35.492485,53.7,4.6795526,65.510796,7.6720924,58.9,7.2227874,Equipment1,2018-08-07 08:28:00
59.016464,38.490883,55.47634,1.2780957,12.856947,5.688369,63.5,7.799254,3.0179722,305.0767,63.934998,40.283817,76.4,286.5,154.0322,56.74285,60.20159,302.6,296.7,35.4963,53.8,4.781282,65.50317,8.11292,59.5,6.985419,Equipment1,2018-08-07 08:29:00
59.026634,38.551918,55.47634,1.2780957,12.830396,5.620549,63.2,7.6636147,3.0179722,304.6189,63.945168,40.348667,76.8,286.3,153.9292,56.747936,60.21176,303.0,297.3,35.507744,53.7,4.6456428,65.45739,8.028145,59.1,7.154968,Equipment1,2018-08-07 08:30:00
59.031723,38.65492,55.481426,1.2780957,12.928359,5.7222786,63.6,7.909461,2.9840624,304.6189,63.940083,40.40589,76.4,286.4,153.84528,56.747936,60.206676,302.6,296.6,35.530632,53.8,4.747372,65.461205,8.180739,59.6,7.0532384,Equipment1,2018-08-07 08:31:00
59.026634,38.68925,55.481426,1.2780957,12.82948,5.6798916,63.1,7.773822,3.0179722,304.9027,63.945168,40.356297,76.9,286.2,153.7728,56.75302,60.21176,303.1,297.3,35.60311,53.7,4.6795526,65.4345,8.0451,59.0,7.2227874,Equipment1,2018-08-07 08:32:00
59.036808,38.58625,55.47634,1.2780957,12.864271,5.764666,63.5,7.799254,2.9501526,305.21402,63.950256,40.447853,76.5,286.4,153.87198,56.75302,60.206676,302.7,296.9,35.637447,53.8,4.7134624,65.43832,7.968803,59.4,7.121058,Equipment1,2018-08-07 08:33:00
59.036808,38.69688,55.481426,1.2780957,12.87068,5.629027,63.3,7.8246865,2.9501526,304.49988,63.950256,40.409706,76.8,286.2,153.93301,56.75811,60.21685,303.0,297.1,35.675594,53.7,4.7134624,65.41543,7.8585963,59.2,7.0532384,Equipment1,2018-08-07 08:34:00
59.031723,38.677807,55.48651,1.2780957,12.881666,5.7222786,63.6,7.8840284,2.9162428,305.22318,63.950256,40.44404,76.5,286.4,153.87961,56.763195,60.21685,302.7,296.8,35.698483,53.8,4.747372,65.453575,7.917938,59.5,7.1888776,Equipment1,2018-08-07 08:35:00
59.031723,38.723583,55.48651,1.2771801,12.815747,5.6035943,63.0,7.816209,2.9840624,304.8203,63.945168,40.520332,76.9,286.2,153.9826,56.76828,60.221935,303.2,297.5,35.698483,53.7,4.6456428,65.47646,8.282469,58.9,7.1888776,Equipment1,2018-08-07 08:36:00
59.036808,38.69688,55.48651,1.2771801,12.852369,5.7138014,63.5,7.7483892,2.9501526,305.08585,63.940083,40.43641,76.5,286.5,154.07797,56.77337,60.227024,302.7,296.8,35.698483,53.8,4.747372,65.49935,7.917938,59.4,7.121058,Equipment1,2018-08-07 08:37:00
59.041893,38.69688,55.50177,1.2771801,12.827649,5.629027,63.0,7.8331637,3.0179722,304.62805,63.950256,40.43641,76.9,286.2,154.05508,56.778454,60.227024,303.2,297.5,35.698483,53.6,4.6456428,65.46502,8.019668,58.9,7.256697,Equipment1,2018-08-07 08:38:00
59.041893,38.70451,55.496685,1.2771801,12.845961,5.6798916,63.5,7.8416414,2.9501526,305.25064,63.95534,40.455482,76.4,286.5,154.20004,56.778454,60.237194,302.6,296.8,35.729,53.8,4.747372,65.50317,7.9009833,59.4,7.121058,Equipment1,2018-08-07 08:39:00
59.041893,38.670177,55.50177,1.2771801,12.812085,5.595117,63.0,7.765344,2.9501526,304.60974,63.960426,40.424965,77.0,286.1,154.18097,56.78354,60.23211,303.2,297.5,35.717556,53.6,4.611733,65.51461,7.9603257,58.9,7.1888776,Equipment1,2018-08-07 08:40:00
59.041893,38.7541,55.50177,1.2771801,12.899061,5.7138014,63.5,7.7907767,2.9501526,304.58228,63.950256,40.55085,76.6,286.3,154.19623,56.793713,60.23211,302.8,296.9,35.755703,53.7,4.7134624,65.54513,7.773822,59.5,7.1888776,Equipment1,2018-08-07 08:41:00
59.041893,38.799877,55.50177,1.2771801,12.830396,5.7222786,63.5,7.8501186,2.9501526,305.43375,63.950256,40.569923,76.5,286.5,154.10849,56.7988,60.237194,302.7,296.9,35.77859,53.9,4.7134624,65.60998,7.8246865,59.4,7.087148,Equipment1,2018-08-07 08:42:00
59.04698,38.807507,55.50686,1.2771801,12.997025,5.6629367,63.8,7.799254,2.882333,303.71252,63.945168,40.54322,76.3,286.3,153.9292,56.788628,60.23211,302.5,296.5,35.71374,53.7,4.781282,65.62142,7.9603257,59.8,6.951509,Equipment1,2018-08-07 08:43:00
59.036808,38.81895,55.50686,1.2771801,13.061112,5.747711,64.1,7.7907767,2.882333,304.6006,63.940083,40.596626,76.2,286.3,153.45998,56.77337,60.21685,302.3,296.2,35.72137,53.8,4.8151917,65.72823,7.5449305,60.1,6.917599,Equipment1,2018-08-07 08:44:00
59.036808,38.88762,55.50686,1.2762645,12.914626,5.637504,63.4,7.8416414,2.9501526,305.64432,63.945168,40.554665,76.7,286.2,153.19295,56.77337,60.21685,302.9,297.0,35.77096,53.7,4.6795526,65.86557,8.384198,59.3,7.121058,Equipment1,2018-08-07 08:45:00
59.052067,38.742657,55.496685,1.2762645,12.849623,5.6629367,63.3,7.7314343,2.8484232,305.58023,63.940083,40.520332,76.7,286.4,153.60876,56.793713,60.227024,302.9,297.1,35.797665,53.7,4.7134624,65.79309,8.197694,59.3,7.121058,Equipment1,2018-08-07 08:46:00
59.057156,38.76173,55.527203,1.2762645,12.8230715,5.6798916,63.3,7.8246865,2.9501526,304.7196,63.945168,40.50889,76.8,286.4,153.91776,56.81406,60.237194,303.0,297.3,35.77859,53.7,4.6795526,65.71679,7.8416414,59.2,7.121058,Equipment1,2018-08-07 08:47:00
59.057156,38.799877,55.517033,1.2762645,12.820325,5.654459,63.4,7.8246865,2.9162428,305.5253,63.945168,40.539406,76.6,286.5,154.06271,56.82423,60.242283,302.7,297.1,35.797665,53.8,4.7134624,65.712975,8.155307,59.3,7.154968,Equipment1,2018-08-07 08:48:00
59.06224,38.799877,55.522118,1.2762645,12.856031,5.654459,63.2,7.765344,2.9162428,304.32593,63.945168,40.466927,76.9,286.2,154.23819,56.82423,60.252453,303.1,297.3,35.797665,53.6,4.6456428,65.68246,7.926416,59.1,7.2227874,Equipment1,2018-08-07 08:49:00
59.06224,38.81132,55.522118,1.2762645,12.931106,5.688369,63.9,7.909461,2.8145134,304.33508,63.940083,40.531776,76.2,286.5,154.09705,56.82423,60.247368,302.3,296.4,35.80911,53.8,4.8151917,65.632866,8.036623,59.9,7.0532384,Equipment1,2018-08-07 08:50:00
59.052067,38.883804,55.53229,1.275349,12.977798,5.7307563,63.5,7.917938,2.882333,304.3534,63.934998,40.604256,76.7,286.1,153.60114,56.803886,60.237194,302.9,296.9,35.77859,53.6,4.747372,65.655754,7.8585963,59.5,7.0193286,Equipment1,2018-08-07 08:51:00
59.067326,38.918137,55.522118,1.2762645,12.834973,5.629027,63.5,7.875551,2.882333,306.04715,63.940083,40.66911,76.5,286.5,153.7461,56.819145,60.252453,302.7,296.9,35.89685,53.9,4.7134624,65.69009,8.01119,59.5,7.0193286,Equipment1,2018-08-07 08:52:00
59.082584,38.990616,55.54246,1.275349,12.814832,5.654459,63.1,7.8670735,2.882333,305.08585,63.950256,40.611885,77.0,286.1,154.139,56.849663,60.262627,303.2,297.5,36.003662,53.6,4.6456428,65.66338,7.9009833,59.0,7.154968,Equipment1,2018-08-07 08:53:00
59.087673,38.899063,55.54246,1.275349,12.788281,5.645982,63.3,7.799254,2.9501526,304.76538,63.950256,40.60044,76.7,286.3,154.33356,56.85475,60.25754,302.9,297.2,35.90448,53.8,4.6795526,65.69009,7.8670735,59.2,7.087148,Equipment1,2018-08-07 08:54:00
59.082584,38.92958,55.54755,1.275349,12.93019,5.671414,63.8,7.8585963,2.9162428,304.21606,63.95534,40.699627,76.3,286.3,154.25345,56.849663,60.262627,302.5,296.5,35.900665,53.8,4.747372,65.67101,8.290946,59.8,6.985419,Equipment1,2018-08-07 08:55:00
59.087673,38.963913,55.55772,1.275349,12.856031,5.6798916,63.2,7.8585963,2.9840624,304.72876,63.960426,40.634777,76.9,286.0,154.02075,56.849663,60.26771,303.1,297.4,35.900665,53.6,4.6456428,65.65194,8.138352,59.1,7.2227874,Equipment1,2018-08-07 08:56:00
59.097843,38.857098,55.552635,1.275349,12.874342,5.6798916,63.6,7.875551,2.882333,305.30557,63.965515,40.650036,76.5,286.4,154.1123,56.86492,60.277885,302.7,296.8,35.931183,53.8,4.747372,65.648125,7.9942355,59.5,7.087148,Equipment1,2018-08-07 08:57:00
59.09276,38.89525,55.552635,1.2744335,12.894484,5.6798916,63.4,7.8670735,2.8484232,304.49988,63.9706,40.695812,76.8,286.1,154.13138,56.859837,60.277885,302.9,297.0,35.89685,53.6,4.6795526,65.60616,7.6975245,59.3,7.087148,Equipment1,2018-08-07 08:58:00
59.097843,38.9601,55.55772,1.2744335,12.805676,5.654459,63.2,7.8246865,2.8484232,305.1133,63.97569,40.63859,76.7,286.3,154.15427,56.86492,60.282974,303.0,297.3,35.90448,53.7,4.6456428,65.60235,7.8840284,59.2,7.0193286,Equipment1,2018-08-07 08:59:00
59.108017,38.95247,55.54755,1.2744335,12.851454,5.6968465,63.4,7.9009833,2.8145134,305.32388,63.97569,40.60807,76.7,286.3,154.34119,56.875095,60.282974,302.9,297.0,35.89685,53.7,4.6795526,65.56039,7.765344,59.4,7.087148,Equipment1,2018-08-07 09:00:00
59.102932,38.910507,55.552635,1.2744335,12.791944,5.620549,63.2,7.8246865,2.8484232,304.79285,63.980774,40.7187,76.8,286.3,154.38315,56.88018,60.28806,303.0,297.4,35.89685,53.7,4.611733,65.51461,8.028145,59.1,7.154968,Equipment1,2018-08-07 09:01:00
59.108017,38.93721,55.56281,1.2744335,12.856947,5.6798916,63.4,7.816209,2.8145134,305.0309,63.990948,40.70344,76.7,286.2,154.40604,56.88018,60.282974,302.9,297.0,35.89685,53.7,4.6456428,65.518425,7.909461,59.3,6.985419,Equipment1,2018-08-07 09:02:00
59.102932,38.899063,55.552635,1.2744335,12.795606,5.620549,63.3,7.892506,2.8145134,304.84778,64.00112,40.707256,76.7,286.3,154.49759,56.88527,60.282974,302.8,297.2,35.91211,53.7,4.6795526,65.518425,7.8670735,59.2,7.0193286,Equipment1,2018-08-07 09:03:00
59.102932,38.910507,55.55772,1.2744335,12.849623,5.6798916,63.2,7.8501186,2.7806036,304.74707,63.996033,40.737774,76.9,286.0,154.43655,56.88527,60.28806,303.1,297.4,35.88922,53.6,4.6456428,65.5375,8.138352,59.1,7.0193286,Equipment1,2018-08-07 09:04:00
59.108017,38.899063,55.54755,1.273518,12.775463,5.645982,63.3,7.8416414,2.7806036,305.57108,63.98586,40.695812,76.6,286.4,154.51286,56.88527,60.28806,302.8,297.1,35.980774,53.8,4.6795526,65.57946,8.265513,59.2,7.087148,Equipment1,2018-08-07 09:05:00
59.108017,38.838024,55.552635,1.273518,12.877089,5.6798916,63.5,7.8585963,2.7466938,304.44495,63.98586,40.691998,76.6,286.2,154.55864,56.890354,60.28806,302.8,297.0,35.942627,53.7,4.7134624,65.575645,7.926416,59.5,6.951509,Equipment1,2018-08-07 09:06:00
59.097843,38.94484,55.572983,1.273518,13.00618,5.671414,64.0,7.875551,2.7466938,303.81323,63.98586,40.699627,76.3,286.2,154.20004,56.87001,60.282974,302.5,296.4,35.885406,53.7,4.781282,65.62142,7.968803,60.0,6.8836894,Equipment1,2018-08-07 09:07:00
59.087673,38.990616,55.56281,1.273518,13.018082,5.6798916,63.9,7.7907767,2.7806036,304.5365,63.98586,40.60807,76.5,286.1,153.5668,56.85475,60.26771,302.6,296.5,35.89685,53.7,4.781282,65.697716,7.951848,59.9,6.951509,Equipment1,2018-08-07 09:08:00
59.097843,38.9601,55.552635,1.273518,12.923781,5.6968465,63.7,7.9942355,2.7806036,305.92813,63.990948,40.688183,76.5,286.3,153.53629,56.85475,60.2728,302.6,296.7,35.89685,53.7,4.6795526,65.70153,8.01119,59.7,6.951509,Equipment1,2018-08-07 09:09:00
59.097843,38.838024,55.54755,1.273518,12.842298,5.629027,63.1,7.8670735,2.8484232,305.38797,63.996033,40.688183,77.0,286.1,153.92157,56.88018,60.282974,303.3,297.4,35.88922,53.6,4.611733,65.6672,8.07901,59.0,7.121058,Equipment1,2018-08-07 09:10:00
59.102932,38.81132,55.55772,1.273518,12.784619,5.612072,63.4,7.8416414,2.8484232,305.2781,63.990948,40.630962,76.6,286.3,154.10468,56.88527,60.282974,302.8,297.1,35.89685,53.8,4.7134624,65.67101,7.943371,59.3,7.0532384,Equipment1,2018-08-07 09:11:00
59.108017,38.876175,55.55772,1.273518,12.832227,5.671414,63.2,7.909461,2.8484232,304.5365,63.98586,40.650036,76.9,286.1,154.30685,56.88527,60.28806,303.1,297.3,35.89685,53.6,4.611733,65.67864,7.5279756,59.1,7.1888776,Equipment1,2018-08-07 09:12:00
59.108017,38.88762,55.56281,1.2726024,12.787366,5.5866394,63.3,7.8246865,2.8484232,304.93933,63.98586,40.63859,76.6,286.3,154.41367,56.890354,60.28806,302.8,297.1,35.885406,53.8,4.6795526,65.67864,7.782299,59.3,7.087148,Equipment1,2018-08-07 09:13:00
59.108017,38.845654,55.567894,1.2726024,12.859694,5.7307563,63.4,7.8501186,2.882333,304.57312,63.990948,40.657665,76.8,286.1,154.4213,56.89544,60.293144,303.0,297.2,35.89685,53.6,4.611733,65.67101,7.8840284,59.3,6.951509,Equipment1,2018-08-07 09:14:00
59.113106,38.899063,55.567894,1.2726024,12.773632,5.645982,63.3,7.8840284,2.9162428,305.29642,63.990948,40.604256,76.7,286.3,154.448,56.905613,60.28806,302.9,297.2,35.89685,53.8,4.6456428,65.70153,7.985758,59.2,7.0193286,Equipment1,2018-08-07 09:15:00
59.113106,38.899063,55.56281,1.2726024,12.8404665,5.595117,63.3,7.909461,2.9162428,304.62805,64.00112,40.62333,76.8,286.2,154.47852,56.890354,60.293144,303.0,297.2,35.89685,53.6,4.6456428,65.69009,8.240082,59.2,7.154968,Equipment1,2018-08-07 09:16:00
59.11819,38.76936,55.567894,1.2726024,12.756237,5.6629367,63.2,7.8416414,3.0179722,305.28726,63.996033,40.64622,76.7,286.3,154.49759,56.900528,60.293144,303.0,297.4,35.89685,53.8,4.6456428,65.72823,8.070533,59.1,7.154968,Equipment1,2018-08-07 09:17:00
59.113106,38.80369,55.567894,1.2726024,12.846876,5.6968465,63.5,7.8670735,2.9840624,304.71045,63.990948,40.562294,76.6,286.3,154.57771,56.9107,60.298233,302.8,296.9,35.89685,53.7,4.7134624,65.67864,7.8840284,59.5,6.951509,Equipment1,2018-08-07 09:18:00
59.11819,38.864727,55.572983,1.2716869,12.805676,5.637504,63.0,7.8840284,3.051882,304.62805,63.996033,40.52796,77.1,285.9,154.50142,56.900528,60.303318,303.3,297.5,35.88159,53.5,4.577823,65.67101,8.028145,58.9,7.121058,Equipment1,2018-08-07 09:19:00
59.11819,38.84184,55.56281,1.2716869,12.787366,5.671414,63.3,7.7907767,3.0179722,305.12247,63.990948,40.57374,76.7,286.3,154.57008,56.905613,60.303318,302.8,297.2,35.885406,53.8,4.6795526,65.67864,7.8331637,59.3,7.0532384,Equipment1,2018-08-07 09:20:00
59.11819,38.883804,55.567894,1.2716869,12.863356,5.654459,63.4,7.8670735,2.882333,304.6372,63.98586,40.569923,76.7,286.1,154.5205,56.89544,60.298233,302.9,297.0,35.89685,53.7,4.6795526,65.640495,8.206172,59.4,7.154968,Equipment1,2018-08-07 09:21:00
59.11819,38.891434,55.56281,1.2716869,12.770885,5.637504,63.2,7.875551,2.9162428,304.97595,63.98586,40.66148,76.8,286.2,154.50523,56.900528,60.293144,303.0,297.4,35.89685,53.7,4.611733,65.65957,7.8501186,59.1,7.087148,Equipment1,2018-08-07 09:22:00
59.11819,38.899063,55.56281,1.2716869,12.842298,5.7053237,63.6,7.8077316,2.8484232,305.04922,63.98586,40.627148,76.5,286.4,154.54338,56.9107,60.303318,302.7,296.8,35.90448,53.8,4.7134624,65.65194,7.8077316,59.5,7.0193286,Equipment1,2018-08-07 09:23:00
59.11819,38.899063,55.56281,1.2716869,12.791028,5.629027,63.0,7.799254,2.8484232,304.4358,63.98586,40.611885,77.1,286.0,154.48233,56.900528,60.303318,303.2,297.6,35.885406,53.6,4.611733,65.6939,8.07901,58.9,7.256697,Equipment1,2018-08-07 09:24:00
59.11819,38.857098,55.552635,1.2716869,12.802014,5.5866394,63.5,7.8077316,2.8484232,305.04922,63.980774,40.588997,76.4,286.4,154.57771,56.900528,60.298233,302.6,296.9,35.877777,53.8,4.7134624,65.73968,8.095964,59.5,7.087148,Equipment1,2018-08-07 09:25:00
59.11819,38.77699,55.572983,1.2707714,12.958571,5.7138014,63.8,7.909461,2.8145134,303.41956,63.98586,40.47837,76.5,286.2,154.39078,56.89544,60.298233,302.7,296.8,35.80911,53.7,4.747372,65.648125,8.155307,59.8,6.951509,Equipment1,2018-08-07 09:26:00
59.113106,38.910507,55.572983,1.2707714,13.007095,5.798576,64.0,7.934893,2.8484232,304.82947,63.990948,40.630962,76.3,286.3,153.90631,56.890354,60.293144,302.5,296.5,35.797665,53.7,4.781282,65.67101,8.358766,60.1,6.917599,Equipment1,2018-08-07 09:27:00
59.113106,38.899063,55.567894,1.2707714,12.898146,5.645982,63.4,7.773822,2.882333,305.3605,63.980774,40.699627,76.9,286.1,153.57062,56.88527,60.28806,303.1,297.3,35.83581,53.6,4.6456428,65.632866,7.739912,59.4,7.0532384,Equipment1,2018-08-07 09:28:00
59.128365,38.864727,55.55772,1.2707714,12.795606,5.612072,63.6,7.8331637,2.8484232,306.25772,63.990948,40.691998,76.5,286.5,153.9826,56.905613,60.298233,302.7,297.0,35.90448,53.9,4.6795526,65.61379,7.8670735,59.5,7.087148,Equipment1,2018-08-07 09:29:00
